"platform","brand","keyword_matched","text","created_at","date","author","like_count","repost_count","post_uri"
"Bluesky","galaxy z","galaxy z","[TECH] Spesifikasi dan Harga Samsung Galaxy Z TriFold, Layar Lebih Luas!","2025-12-25T13:47:34Z","2025-12-25 13:47:34+00:00","fortuneidn.bsky.social","0","0","at://did:plc:iwentsped2erdpszlvmejgn6/app.bsky.feed.post/3masw4imwm62a"
"Bluesky","galaxy s","galaxy s","Ketzgryf = Cancels the holidays, throws a major gala in his own name. It's quite the spectacle, just ignore the literal torture going on down the hall from the ballroom Allichia = Either: -Drunk on whiskey -Her real self is eating another galaxy -Watching Home Alone 2's apartment scene on repeat","2025-12-25T13:55:26.501Z","2025-12-25 13:55:26.501000+00:00","raixsarinsolhart.bsky.social","3","0","at://did:plc:cwms4wkmva3mdl75a2djq2mr/app.bsky.feed.post/3maswkk6t3c2w"
"Bluesky","galaxy z","galaxy z","Samsung's Galaxy Z TriFold and Huawei's Mate XT, part of a new category of phones called ""trifolds,"" offer diverging experiences when it comes to using them.","2025-12-25T15:59:06Z","2025-12-25 15:59:06+00:00","cnet.com","0","0","at://did:plc:opwy3eh6o4dxfs4xelniiahy/app.bsky.feed.post/3mat5hocqzd22"
"Bluesky","galaxy fold","galaxy fold","Xiaomi is currently acting as a vanguard by hiking the launch price of the Xiaomi 17 Ultra by 10 percent, with Samsung and Apple to follow.","2025-12-25T16:54:38.710733+00:00","2025-12-25 16:54:38.710733+00:00","technology-news.bsky.social","1","0","at://did:plc:fsftz5ue2bvlvkb6zx2bqdnh/app.bsky.feed.post/3matakyezsg2m"
"Bluesky","galaxy fold","galaxy fold","9to5Google より Galaxy Z Fold 7 and Pixel Watch 4 were my favorite products of 2025 – what about you? Galaxy Z Fold 7 と Pixel Watch 4 は 2025 年の私のお気に入りの製品でした。","2025-12-25T17:09:31.114392+00:00","2025-12-25 17:09:31.114392+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3matbflsrbi2b"
"Bluesky","galaxy s","galaxy s","Merry Christmas night everyone. We have eaten our body weight in food and chocolate. We are now watching Galaxy Quest. Never give up never surrender #Resisters! Be assured there will be fizz and cake.","2025-12-25T17:41:11.459Z","2025-12-25 17:41:11.459000+00:00","lizcrosbie.bsky.social","6","0","at://did:plc:uukph2nd42aisskw4rgzopw3/app.bsky.feed.post/3matd67odxk2o"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold has failed the  JerryRigEverything durability test Surprisingly the fail point was an antenna line and not the hinges","2025-12-25T17:42:18.761Z","2025-12-25 17:42:18.761000+00:00","thegalox.bsky.social","5","0","at://did:plc:hy4qwcimtts4ipdgn2rwqezs/app.bsky.feed.post/3matda7u2pk2e"
"Bluesky","galaxy s","galaxy s","youtu.be/s-LR3dHrpyI?...","2025-12-25T17:47:53.103Z","2025-12-25 17:47:53.103000+00:00","koumax.bsky.social","4","2","at://did:plc:eo7a2zlkiqagou5kj3snnim3/app.bsky.feed.post/3matdk6p7os2g"
"Bluesky","galaxy note","galaxy note","Đây là chiếc điện thoại Xiaomi giá hơn 6 triệu đáng mua nhất, camera xịn như Galaxy S25 Ultra Cầm hơn 6 triệu rinh ngay điện thoại Xiaomi có camera 200MP, pin khủng, sạc nhanh đe dọa cả Galaxy S25 Ultra. Ra mắt cách đây gần 2 năm, Redmi Note 13 Pro 5G hiện vẫn là cái tên nổi bật bậc nhất trong…","2025-12-25T18:04:22Z","2025-12-25 18:04:22+00:00","raisewill8488.bsky.social","0","0","at://did:plc:nbpuoxjqisx6dfs7hvr3jlrz/app.bsky.feed.post/3matehpjrmt2m"
"Bluesky","galaxy s","galaxy s","New year Sales Samsung Galaxy A23 Peach, 6GB RAM, 128GB Storage with No Cos… From the manufacturer Samsung Galaxy A23 Peach The Galaxy A23's Ambient Edge design connects the camera with the body seamlessly with simple but refined curves. The slim and symmetric Galaxy A23 comes in Black, White,…","2025-12-25T18:43:44Z","2025-12-25 18:43:44+00:00","bhulekhup.bsky.social","0","0","at://did:plc:qkj6rzqlkyicthgrcf6db7qj/app.bsky.feed.post/3matgo3rrsw2w"
"Bluesky","galaxy s","galaxy s","Exynos 2600 dá pontapé para GPU 100% Samsung; arquitetura própria chega em 2027 Depois de anos recorrendo à AMD para turbinar os gráficos dos Galaxy S, a Samsung finalmente acelera o desenvolvimento da sua própria GPU. O Exynos 2600 estreia o Xclipse 960 projetado internamente e, segundo o post no…","2025-12-25T18:45:07Z","2025-12-25 18:45:07+00:00","tecstudio.com.br","0","0","at://did:plc:mxjk6khoja4hmkpnxj4shki6/app.bsky.feed.post/3matgqlgvv32a"
"Bluesky","galaxy fold","galaxy fold","MacRumors より Samsung Developing 'Wide Fold' With iPhone Fold-Like Design Ahead of Apple's 2026 Launch サムスンは、Appleの2026ローンチ前にiPhoneの折り畳みのようなデザインで「Wide Fold」を開発","2025-12-25T18:57:16.933318+00:00","2025-12-25 18:57:16.933318+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mathgc373f2b"
"Bluesky","galaxy note","galaxy note","My family gets me. They really get me.  I don’t think I had fully grasped the size of a Galaxy Class starship—3,600 pieces! Consequently, this was a combined Christmas & birthday gift, with multiple gifters. Much fun will be had. Note: the communicator was a stocking stuffer/foreshadowing.","2025-12-25T19:01:10.957Z","2025-12-25 19:01:10.957000+00:00","davidcolarusso.com","47","0","at://did:plc:gwo6arpcklxtjselze5ftmd4/app.bsky.feed.post/3mathnateqs2f"
"Bluesky","galaxy s","galaxy s","Ah yeah, the other place.","2025-12-25T19:05:43.323Z","2025-12-25 19:05:43.323000+00:00","lizzy3d.bsky.social","1","0","at://did:plc:l4cu7hzddju6nu6pak3z2qm2/app.bsky.feed.post/3mathvekzfs2e"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold suffers horrific defeat in durability test; there’s just more to break Unlike its less impressive successor, the Galaxy Z TriFold just can’t stand up to the same sort of bend a... #News Origin | Interest | Match","2025-12-25T19:34:34.000Z","2025-12-25 19:34:34+00:00","android.activitypub.awakari.com.ap.brid.gy","0","0","at://did:plc:etkadjdby46s2skc4shoxp6q/app.bsky.feed.post/3matmoz52y3w2"
"Bluesky","galaxy fold","galaxy fold","Galaxy Z TriFold suffers horrific defeat in durability test; there’s just more to break","2025-12-25T19:36:12Z","2025-12-25 19:36:12+00:00","9to5google.com","5","1","at://did:plc:4z4m44eu62tzlmkqxfkkhagt/app.bsky.feed.post/3matjlvnlyt2k"
"Bluesky","galaxy z","galaxy z","Samsung Galaxy Z TriFold、独立テストでヒンジ耐久性が公式主張の約14万回で「弾力性」喪失。曲げ試験も不合格という衝撃の結果。詳細は記事で。 https://biggo.jp/news/202512251920_Galaxy-Z-TriFold-Fails-Bend-Test-Hinge-Durability-Short #GalaxyZTriFold #Samsung","2025-12-25T19:45:05+00:00","2025-12-25 19:45:05+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3matk3scykw2o"
"Bluesky","galaxy z","galaxy z","Samsung三折機實測翻車！鉸鏈14.4萬次就壞，還過不了彎曲測試😱 https://biggo.com.tw/news/202512251920_Galaxy-Z-TriFold-Fails-Bend-Test-Hinge-Durability-Short #SamsungGalaxyZTriFold #GalaxyZTriFold","2025-12-25T19:45:10+00:00","2025-12-25 19:45:10+00:00","biggo-news.bsky.social","0","0","at://did:plc:36mz5lutk7mmac4vdnijpd3x/app.bsky.feed.post/3matk3wwf4326"
"Bluesky","galaxy s","galaxy s","Galaxy in danger.","2025-12-25T19:49:38.347Z","2025-12-25 19:49:38.347000+00:00","bennske-urameshi.myatproto.social","1","0","at://did:plc:pg447eq3a6si4ulvtc4g7pdn/app.bsky.feed.post/3matkdvjk2k2d"
"Bluesky","galaxy z","galaxy z","9to5Google より Galaxy Z TriFold suffers horrific defeat in durability test; there’s just more to break Galaxy Z TriFoldは耐久性試験でひどい敗北を喫し、破損するだけの余地があります","2025-12-25T19:55:27.370440+00:00","2025-12-25 19:55:27.370440+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3matkocsny42j"
"Bluesky","galaxy fold","galaxy fold","In JerryRigEverything’s test, the TriFold crumples from a single bend the wrong way, with pixels dying and a hinge snapping, and it also struggles with dust and “pocket sand,” unlike the tougher Galaxy Z Fold 7, even though lab tests showed it surviving over 150,000 folds.","2025-12-25T20:00:05.754Z","2025-12-25 20:00:05.754000+00:00","mdgtech.substack.com","0","0","at://did:plc:43rq4wrwupoaqux44gks7z2k/app.bsky.feed.post/3matkwlzlff2n"
"Bluesky","galaxy z","galaxy z","Samsung Holiday Deals: Galaxy Z Fold7, Watch8, S25 Ultra, and S95F OLED TV Discounts As the holiday season unfolds, Samsung is rolling out some of its most enticing deals yet, offering tech enthusiasts a chance to grab flagship gadgets at reduced prices. From cutting-edge foldable phones to…","2025-12-25T20:01:08Z","2025-12-25 20:01:08+00:00","undercodenews.bsky.social","0","0","at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3matkyjfyoj2f"
"Bluesky","galaxy z","galaxy z","Samsung’s Holiday Surprises: Galaxy Z Fold7, Watch8, S25 Ultra, S95F OLED TV and One UI 85 Beta Insights As the holiday season unfolds, Samsung is not just offering festive deals but also hinting at exciting software updates for its devices. From premium foldables to mid-range smartphones, the…","2025-12-25T20:03:47Z","2025-12-25 20:03:47+00:00","undercodenews.bsky.social","0","0","at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3matl5ahfrr2g"
"Bluesky","galaxy z","galaxy z","Samsung’s Holiday Deals Are Here: Galaxy Z Fold7, Watch8, S25 Ultra & S95F OLED TV Discounts The holiday season just got a lot brighter for tech enthusiasts in the United Kingdom. Samsung has rolled out a series of compelling promotions on its latest devices, ranging from foldable phones to…","2025-12-25T20:03:48Z","2025-12-25 20:03:48+00:00","undercodenews.bsky.social","0","0","at://did:plc:p464uedvuxtzckhrm4pfwxa5/app.bsky.feed.post/3matl5bcgwl2x"
"Bluesky","galaxy fold","galaxy fold","Are foldable phones the future or a fad?","2025-12-25T20:06:34Z","2025-12-25 20:06:34+00:00","gizchinacom.bsky.social","0","0","at://did:plc:s3ejxmymusvlp4ugsyo6mvnx/app.bsky.feed.post/3matlc725qt24"
"Bluesky","galaxy s","galaxy s","@oranguin.bsky.social 's Jojo the Togetc wishes you a Merry Christmas~ #pokemon #art #fanart","2025-12-25T20:33:01.354Z","2025-12-25 20:33:01.354000+00:00","blazetbw.bsky.social","24","7","at://did:plc:r3uh2wnaaomqz32dxz45bokh/app.bsky.feed.post/3matmrhxoks23"
"Bluesky","galaxy z","galaxy z","This video puts the Galaxy Z TriFold's durability to the test, and it doesn't end well Samsung's first tri-folding phone proved extremely fragile under pressure, especially during the r... #Samsung #Galaxy #Phones Origin | Interest | Match","2025-12-25T20:47:15.000Z","2025-12-25 20:47:15+00:00","android.activitypub.awakari.com.ap.brid.gy","0","0","at://did:plc:etkadjdby46s2skc4shoxp6q/app.bsky.feed.post/3matq6o7fae52"
"Bluesky","galaxy z","galaxy z","Samsung's Galaxy Z TriFold and Huawei's Mate XT, part of a new category of phones called ""trifolds,"" offer diverging experiences when it comes to using them.","2025-12-25T20:56:32.096254+00:00","2025-12-25 20:56:32.096254+00:00","technology-news.bsky.social","1","0","at://did:plc:fsftz5ue2bvlvkb6zx2bqdnh/app.bsky.feed.post/3mato3jgi6a2f"
"Bluesky","galaxy s","galaxy s","Galaxy S22 Ultra S Pen Replacement, Black  howl.link/qg0tyiudfjua7 #ad","2025-12-25T21:29:04.556Z","2025-12-25 21:29:04.556000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3matpvpduxk2j"
"Bluesky","galaxy z","galaxy z","New England Patriots Galaxy Z Flip6 Flipsuit howl.link/zx268f802m9n1  #ad","2025-12-25T21:36:11.497Z","2025-12-25 21:36:11.497000+00:00","connies4900.bsky.social","0","0","at://did:plc:7eq7t2c6754v4zkfzzs4tqvn/app.bsky.feed.post/3matqcgizlc2j"
"Bluesky","galaxy z","galaxy z","Android Central より This video puts the Galaxy Z TriFold's durability to the test, and it doesn't end well このビデオは、Galaxi Z TriFoldの耐久性をテストし、うまく終わりません","2025-12-25T23:07:06.532448+00:00","2025-12-25 23:07:06.532448+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3matvezbo6w24"
"Bluesky","galaxy s","galaxy s","Very interesting. There are reports that BOE displays from China could be used in Samsung’s top-tier Galaxy S-series lineup.","2025-12-25T23:08:09.401561+00:00","2025-12-25 23:08:09.401561+00:00","fintwitter.bsky.social","0","0","at://did:plc:43fdk46qa5gsokzygzildsaq/app.bsky.feed.post/3matvgv6geb2j"
"Bluesky","galaxy z","galaxy z","games haul for this christmas (incl. gift card purchases n things) mario galaxy 1+2 (switch, physical) pokemon legends z-a (switch, physical) final fantasy tactics (switch, physical) planet zoo + 2 dlcs (steam, digital) p good i think","2025-12-25T23:08:20.165Z","2025-12-25 23:08:20.165000+00:00","socalhky.bsky.social","0","0","at://did:plc:p2juwqpfbqp3xs5ucqsat53z/app.bsky.feed.post/3matvh72mfk2p"
"Bluesky","galaxy z","galaxy z","I got 8 Games for Christmas and Switch Games which includes: Sonic Superstars, Party Arcade, The Super Mario Galaxy Games, Splatoon 3, Marsupilami Hoobadventure, Detective Pikachu Returns, Pokemon Legends Z-A, and Kirby and the Forgotten Lands","2025-12-25T23:12:55.116Z","2025-12-25 23:12:55.116000+00:00","yoshifan1993.bsky.social","3","1","at://did:plc:ma43gfhtt6fz4htawmp7fffe/app.bsky.feed.post/3matvpfbm4k2n"
"Bluesky","galaxy z","galaxy z","Samsung's Galaxy Z TriFold faces the ultimate durability test Things get crunchy Samsung's next big thing, the Galaxy Z TriFold finally made its debut, but has yet to make a real splash sin... #Samsung #Galaxy #Z #TriFold #durability #test #Phones #durability #test Origin | Interest | Match","2025-12-25T23:28:17.000Z","2025-12-25 23:28:17+00:00","android.activitypub.awakari.com.ap.brid.gy","0","0","at://did:plc:etkadjdby46s2skc4shoxp6q/app.bsky.feed.post/3matxoxlin2w2"
"Bluesky","galaxy z","galaxy z","#Frisshírek #Hírek #Tech Samsung Galaxy Z TriFold: direkt keveset akar a cég eladni belőle?","2025-12-25T23:50:09Z","2025-12-25 23:50:09+00:00","badsector-thegeek.bsky.social","0","0","at://did:plc:i3mdi6qcroph6scrsy2bhvcc/app.bsky.feed.post/3matxrylgco2m"
"Bluesky","galaxy z","galaxy z","#Hotnews #News #Tech Samsung Galaxy Z TriFold: Does the Company Deliberately Want to Sell Fewer Units?: TECH NEWS – The South Korean tech giant is more concerned about its brand image and the durability of its devices than about profit.   The Galaxy Z TriFold introduces a new format that won’t…","2025-12-25T23:50:13Z","2025-12-25 23:50:13+00:00","badsector-thegeek.bsky.social","0","0","at://did:plc:i3mdi6qcroph6scrsy2bhvcc/app.bsky.feed.post/3matxs4eciz2i"
"Bluesky","galaxy z","galaxy z","Samsung’s Ambitious Galaxy Z TriFold Phone Faces a Harsh Reality in Durability Testing In the latest installment of JerryRigEverything’s durability tests, Zach Nelson put Samsung’s Galaxy Z TriFold through the wringer. This extremely cool device folds twice to change a 10-inch tablet into a super…","2025-12-25T23:52:02Z","2025-12-25 23:52:02+00:00","newsnexttech.bsky.social","0","0","at://did:plc:smx4mdvydvulspyzksgizf4j/app.bsky.feed.post/3matxvfiuqy2p"
"Bluesky","galaxy z","galaxy z","Samsung’s Ambitious Galaxy Z TriFold Phone Faces a Harsh Reality in Durability Testing In the latest installment of JerryRigEverything’s durability tests, Zach Nelson put Samsung’s Galaxy Z TriFold through the wringer. This extremely cool device folds twice to change a 10-inch tablet into a super…","2025-12-25T23:52:27Z","2025-12-25 23:52:27+00:00","monikawalker.bsky.social","0","0","at://did:plc:zqajbwp7dw6i5may4s3qlstb/app.bsky.feed.post/3matxw546zu22"
"Bluesky","galaxy z","galaxy z","#Flashinfos #Infos #Tech Samsung Galaxy Z TriFold: la marque avant le volume?","2025-12-25T23:56:14Z","2025-12-25 23:56:14+00:00","badsector-thegeek.bsky.social","0","0","at://did:plc:i3mdi6qcroph6scrsy2bhvcc/app.bsky.feed.post/3maty4uhato2y"
"Bluesky","galaxy s","galaxy s","My third capture from of the night focused on the classic galaxy pair M81 (Bode’s Galaxy) and M82 (the Cigar Galaxy). I collected 859 × 20‑second exposures. M81’s grand‑design spiral structure and M82’s intense starburst activity both came through nicely…","2025-12-26T00:00:11.979Z","2025-12-26 00:00:11.979000+00:00","therickman.bsky.social","1","0","at://did:plc:5rzs4rsyho3ghnvhazydzl7m/app.bsky.feed.post/3matydwvf6o2i"
"Bluesky","galaxy s","galaxy s","Samsung Galaxy Watch4's One UI 8 Watch update rollout expands to more countries - https://www.gsmarena.com/samsung_galaxy_watch4_one_ui_8_watch_update_india_us-news-70862.php","2025-12-26T00:39:44.606Z","2025-12-26 00:39:44.606000+00:00","gsmarena-poster.bsky.social","0","0","at://did:plc:t6dygygdpdbmpcunuv735suq/app.bsky.feed.post/3mau2knqjv72n"
"Bluesky","galaxy z","galaxy z","Galaxy Z TriFold、ベンドテストで即座に破損。厚さ3.9mmの薄さが仇に。内側画面は硬度レベル2と極端に柔らかく、耐久性に大きな疑問符。詳細な分解とテスト結果は記事で。 https://biggo.jp/news/202512260022_samsung-galaxy-z-trifold-fails-bend-test-durability-concerns #GalaxyZTriFold #JerryRigEverything","2025-12-26T00:43:34+00:00","2025-12-26 00:43:34+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3mau2rivqdi2l"
"Bluesky","galaxy z","galaxy z","Samsung Z TriFold彎折測試慘敗！僅3.9mm超薄機身瞬間斷裂，耐用性亮紅燈🔥 https://biggo.com.tw/news/202512260022_samsung-galaxy-z-trifold-fails-bend-test-durability-concerns #SamsungGalaxyZTriFold #GalaxyZTriFold","2025-12-26T00:43:38+00:00","2025-12-26 00:43:38+00:00","biggo-news.bsky.social","0","0","at://did:plc:36mz5lutk7mmac4vdnijpd3x/app.bsky.feed.post/3mau2rmxoey2c"
"Bluesky","galaxy s","galaxy s","NASA Astronomy Hourly Picture - 2022-02-26: Nearby Spiral Galaxy NGC 4945 #Astronomy #NASA #Space","2025-12-26T01:20:07.635655Z","2025-12-26 01:20:07.635655+00:00","nasadailypicbot.bsky.social","1","1","at://did:plc:a4rncxtx6abz2p5j7iqqioup/app.bsky.feed.post/3mau4sw5o5m2y"
"Bluesky","galaxy s","galaxy s","Number three is “I Don’t Know What Christmas Is (But Christmastime Is Here)” by the Old 97’s, from the Guardians of the Galaxy Christmas Special. Peak Rhett Miller.","2025-12-26T01:31:18.287Z","2025-12-26 01:31:18.287000+00:00","mcnees.bsky.social","6","0","at://did:plc:6435lftcmpvxasbkrtsw22i7/app.bsky.feed.post/3mau5gts3os2p"
"Bluesky","galaxy z","galaxy z","9to5Google より Galaxy Z TriFold is probably durable enough, hinge gives way after 150,000 folds in torture test [Video] Galaxy Z TriFoldはおそらく十分に耐久性があり、シャンジは拷問テストで150,000の折り返しの後、道を譲ります [ビデオ]","2025-12-26T01:35:10.736213+00:00","2025-12-26 01:35:10.736213+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mau5nrvrml2b"
"Bluesky","galaxy z","galaxy z","Samsung’un Üçe Katlanan Telefonu, Dayanıklılık Testinde Sınıfta Kaldı! Samsung’un yakın zamanda tanıttığı üçe katlanan akıllı telefonu Galaxy Z TriFold, teknoloji dünyasının gündeminde kalmaya devam ediyor. Kısa süre önce yapılan katlanma testinde katlanma yapısının dayanıklılığı gözler önüne…","2025-12-26T02:28:04Z","2025-12-26 02:28:04+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3mauamfuvd423"
